bike_name,price,city,kms_driven,owner,age,power,brand
25,22,255,297,1,11,5,7
184,4,8,281,1,2,6,5
12,309,8,1379,1,1,9,4
165,77,2,2577,1,2,6,7
51,112,10,2244,1,12,7,6
38,112,10,2578,1,12,5,6
81,274,10,2579,1,13,7,6
301,219,10,2580,1,2,1,5
221,274,4,2581,1,13,7,6
127,179,10,2582,1,6,7,1
45,117,10,2583,1,3,1,5
63,1,11,1881,2,3,5,4
171,68,366,154,1,10,5,4
55,28,2,2584,2,5,4,7
397,232,10,2585,1,12,10,7
57,1,10,2586,1,1,7,7
24,232,75,67,2,11,11,5
25,176,46,2587,1,16,5,7
45,139,10,2536,1,3,1,5
28,27,52,2588,1,7,14,10
188,22,10,2301,1,10,11,7
24,792,10,2589,1,4,11,5
24,139,10,2590,1,3,11,5
66,219,10,2591,1,6,5,7
34,61,3,65,1,2,2,2
45,274,10,2592,1,5,1,5
11,24,12,297,2,3,5,4
34,29,2,26,1,14,2,2
71,65,4,2593,1,6,10,7
66,99,4,1877,1,6,5,7
17,9,3,2594,1,1,10,7
34,1004,3,2595,2,13,2,2
81,210,2,2596,1,10,7,6
197,8,367,6,1,4,5,5
34,94,8,72,1,4,2,2
306,57,36,10,1,5,5,7
306,22,26,297,1,5,5,7
306,992,12,2597,1,4,5,7
306,43,2,2598,1,4,5,7
158,485,215,44,1,10,9,12
176,113,153,123,1,6,5,7
30,10,3,29,1,5,10,10
264,148,179,159,1,1,8,2
352,1005,2,281,1,6,40,13
2,13,2,154,1,10,2,2
35,1006,2,2599,1,10,2,2
82,210,6,2600,1,5,7,6
73,11,67,139,1,2,5,8
23,274,2,2601,1,12,11,6
75,12,225,5,1,10,8,2
147,43,6,2602,1,5,1,6
51,274,6,1632,1,11,7,6
82,139,6,2603,1,10,7,6
82,139,6,2604,1,3,7,6
157,384,31,323,2,4,5,7
43,1,19,2605,1,4,11,5
360,1,6,2606,1,1,7,6
130,28,6,2607,1,1,1,5
195,4,6,2608,1,7,4,7
34,102,1,2,1,1,2,2
27,226,4,49,1,5,13,7
31,65,124,11,1,6,5,5
17,5,2,2609,1,4,10,7
233,22,11,2610,2,3,11,6
13,1007,36,600,1,10,10,7
2,1008,11,1770,1,5,2,2
50,119,11,204,1,4,13,7
188,255,1,65,2,2,11,7
77,65,31,826,1,2,5,4
27,1009,165,2,1,3,13,7
188,444,6,2611,1,3,11,7
271,22,6,2612,1,10,7,6
82,210,6,2613,1,5,7,6
233,219,11,64,1,3,11,6
120,34,6,2614,1,7,7,7
66,99,4,2615,1,6,5,7
31,77,65,26,1,10,5,5
106,232,23,98,1,12,7,6
120,325,6,2616,1,16,7,7
87,265,3,2617,2,6,25,15
17,137,17,2618,1,2,10,7
233,1010,11,1250,1,3,11,6
124,57,6,2619,1,2,7,7
2,33,6,2620,1,2,2,2
360,99,10,2621,1,1,7,6
211,22,19,2622,1,11,5,4
435,285,6,2623,1,11,1,4
355,123,6,2624,1,7,6,1
2,17,6,2625,1,4,2,2
133,361,2,2626,1,6,8,2
78,313,6,2627,1,1,6,1
18,13,3,181,1,6,5,8
82,152,6,2628,1,2,7,6
391,71,4,2629,1,7,5,8
2,137,6,2630,1,2,2,2
150,52,6,2631,1,6,7,6
260,22,6,2632,1,11,7,6
124,153,6,1202,1,2,7,7
50,1011,4,28,1,6,13,7
133,328,8,1843,1,6,8,2
43,233,10,2633,1,6,11,5
89,179,39,1437,1,4,5,7
115,33,31,6,1,2,26,7
260,139,6,2634,1,5,7,6
43,220,39,2343,1,4,11,5
122,16,6,2635,1,6,2,2
2,61,39,2636,1,7,2,2
45,152,19,2637,1,1,1,5
43,152,39,2638,1,2,11,5
167,5,10,2639,1,1,5,8
18,113,11,2640,1,4,5,8
47,181,3,2641,1,6,5,8
47,18,19,2642,1,4,5,8
150,77,11,36,1,2,7,6
119,442,19,36,1,4,1,6
150,1,6,2643,1,2,7,6
82,1,39,2644,1,4,7,6
150,1,6,2645,1,2,7,6
150,1,10,36,1,2,7,6
119,1,6,2646,1,6,1,6
82,179,6,2647,1,10,7,6
82,179,10,2648,1,3,7,6
25,232,6,2649,1,14,5,7
43,179,39,1443,1,10,11,5
43,179,10,2535,1,10,11,5
220,27,368,159,1,1,34,1
371,5,2,2650,2,1,6,1
187,301,30,2651,1,9,20,7
124,1,6,2652,1,1,7,7
273,794,6,2653,1,7,7,6
188,28,6,2654,1,1,11,7
50,28,4,2655,1,4,13,7
55,210,6,2656,1,10,4,7
194,210,10,2657,1,5,7,7
57,179,10,2658,1,4,7,7
57,179,10,2659,1,6,7,7
57,179,6,2660,1,4,7,7
305,419,2,24,2,11,4,7
61,245,6,2661,1,3,20,7
120,139,1,2245,1,11,7,7
194,139,19,2662,1,3,7,7
25,117,6,505,1,10,5,7
188,117,39,2663,1,10,11,7
154,96,276,2664,1,2,6,5
32,1012,30,104,2,1,8,2
35,4,43,123,1,13,2,2
425,38,1,2665,1,7,5,4
59,9,4,2666,1,2,9,10
70,12,116,805,1,3,9,5
21,146,19,138,1,6,8,2
196,141,2,1929,1,1,1,1
17,1013,79,108,1,6,10,7
60,56,152,187,1,6,19,2
4,4,192,2667,1,6,4,1
260,28,49,2,1,4,7,6
150,1014,52,2668,1,2,7,6
82,22,6,2669,1,14,7,6
325,189,12,24,1,6,7,6
2,12,31,163,1,4,2,2
24,285,12,98,1,3,11,5
165,204,31,482,1,2,6,7
30,81,11,612,1,2,10,10
422,94,11,2670,1,1,10,1
267,24,67,2671,1,1,1,5
264,1015,12,2672,1,7,8,2
188,43,4,164,1,11,11,7
351,421,4,2440,1,2,17,12
203,197,2,2673,1,5,9,14
242,576,87,49,1,7,25,15
75,53,4,34,1,2,8,2
25,219,31,2674,1,5,5,7
37,1016,1,2675,1,6,1,11
301,42,10,2676,1,4,1,5
40,43,39,2677,1,14,5,4
77,124,8,352,1,2,5,4
2,1017,3,80,1,4,2,2
96,1018,10,108,1,2,26,7
41,17,3,186,3,29,2,2
302,168,10,2678,1,3,8,2
231,232,2,2679,1,11,7,6
59,1019,369,137,1,1,9,10
41,29,2,204,2,30,2,2
71,7,3,36,1,4,10,7
34,17,2,76,1,6,2,2
108,485,2,2680,1,1,8,2
111,57,1,2681,1,5,18,6
47,28,1,2682,1,4,5,8
13,189,105,2683,1,10,10,7
75,61,370,24,1,6,8,2
47,28,53,672,1,4,5,8
61,22,39,2684,1,10,20,7
52,1020,371,49,1,5,17,12
351,114,4,250,1,1,17,12
25,432,2,151,1,8,5,7
25,1021,2,29,1,16,5,7
75,17,2,36,1,5,8,2
40,1022,10,581,1,4,5,4
2,105,31,26,1,6,2,2
120,651,10,829,1,12,7,7
11,29,3,142,1,10,5,4
35,65,2,26,1,11,2,2
73,39,4,103,1,2,5,8
51,118,6,2685,1,10,7,6
120,232,6,2686,1,11,7,7
42,24,6,2687,1,2,6,1
10,56,3,2688,1,4,8,2
10,33,3,171,1,3,8,2
43,77,4,24,2,1,11,5
17,626,39,2689,1,6,10,7
173,1023,11,37,1,6,23,11
102,206,19,24,1,2,10,10
171,683,2,2690,1,2,5,4
197,42,2,2691,1,3,5,5
252,17,3,2574,1,2,8,2
188,651,4,2692,1,12,11,7
11,1024,11,2693,1,10,5,4
194,22,4,2694,1,6,7,7
48,5,4,2695,1,1,13,7
41,29,2,98,2,26,2,2
216,453,1,2696,1,1,10,1
82,22,6,2697,1,10,7,6
24,301,6,2698,1,13,11,5
50,243,6,2699,1,6,13,7
260,43,6,2700,1,5,7,6
82,8,6,2701,1,1,7,6
82,79,6,2702,1,1,7,6
81,23,6,2703,1,3,7,6
81,1025,6,2704,1,4,7,6
69,17,4,2705,1,6,14,10
43,274,19,2567,1,9,11,5
103,210,4,2706,1,5,11,7
422,211,36,88,1,1,10,1
90,8,6,2707,1,6,13,7
2,261,3,2708,1,2,2,2
61,139,12,151,1,11,20,7
436,1026,3,408,1,6,1,4
422,49,4,2709,1,7,10,1
70,29,2,78,1,5,9,5
112,473,2,123,2,5,30,15
115,102,3,2710,1,1,26,7
115,115,3,2711,1,1,26,7
437,66,3,2712,1,6,51,22
65,1027,11,88,1,2,22,3
285,1028,8,2713,1,2,42,3
65,1029,66,1021,1,7,22,3
34,105,2,1108,1,4,2,2
11,1030,372,153,1,5,5,4
96,634,30,2714,1,2,26,7
195,1031,6,128,1,1,4,7
303,8,109,2715,1,2,5,6
15,1,2,78,1,4,11,7
228,43,34,523,1,10,5,6
2,1032,137,123,1,10,2,2
21,115,19,103,1,2,8,2
6,126,12,2716,2,13,5,4
165,24,39,2717,1,2,6,7
11,4,3,523,1,3,5,4
103,1,2,2718,1,1,11,7
157,79,18,2719,1,6,5,7
168,105,31,2720,1,1,10,1
147,179,19,2721,1,3,1,6
82,118,10,2722,1,13,7,6
82,126,10,2723,1,6,7,6
176,243,6,2724,1,6,5,7
109,219,36,2725,1,14,5,4
133,29,4,2726,1,10,8,2
120,179,10,278,1,5,7,7
35,1033,8,5,1,13,2,2
438,148,8,226,1,1,19,2
120,23,10,2727,1,3,7,7
17,61,184,128,1,2,10,7
109,189,10,88,1,5,5,4
75,12,2,2728,1,5,8,2
133,1034,184,2729,1,6,8,2
2,615,70,2730,1,5,2,2
164,57,185,32,1,4,7,6
70,5,8,2731,1,5,9,5
176,75,2,2077,1,6,5,7
176,68,2,2732,1,6,5,7
439,422,111,72,1,1,42,22
66,34,2,2733,1,6,5,7
176,8,2,2734,2,6,5,7
102,12,8,26,1,4,10,10
35,130,10,83,1,5,2,2
193,210,2,2735,1,3,11,6
102,1035,3,2715,1,4,10,10
55,99,32,76,2,3,4,7
40,1,19,2736,1,14,5,4
75,1036,137,37,2,11,8,2
34,1037,8,2737,1,2,2,2
440,95,30,70,1,7,26,12
74,156,2,87,1,4,5,4
22,28,2,149,2,4,5,4
35,29,98,149,1,13,2,2
25,1038,1,5,1,11,5,7
245,96,31,29,1,5,10,7
28,61,1,2738,1,4,14,10
171,28,59,2739,1,14,5,4
260,44,1,2740,1,3,7,6
235,272,3,2741,1,3,23,12
264,146,62,2742,1,1,8,2
212,117,31,15,1,5,7,1
127,210,6,2743,1,6,7,1
2,361,36,2744,1,6,2,2
34,72,19,177,1,1,2,2
60,53,3,2745,2,6,19,2
60,53,3,265,1,6,19,2
441,421,4,138,1,7,52,9
49,1039,3,650,1,1,16,12
34,33,36,2746,1,2,2,2
34,521,36,72,1,6,2,2
34,78,6,15,1,3,2,2
38,129,10,2747,1,3,5,6
31,77,4,2314,1,5,5,5
51,651,4,2748,1,13,7,6
124,129,19,2749,1,6,7,7
72,1040,11,528,1,2,15,9
194,118,12,2750,1,14,7,7
228,43,192,151,2,5,5,6
176,79,3,2751,1,6,5,7
47,156,39,2752,1,2,5,8
43,57,2,2753,1,2,11,5
11,77,6,2754,1,5,5,4
28,778,10,2755,1,2,14,10
177,1041,4,10,1,6,37,2
228,34,3,87,1,10,5,6
228,118,2,2756,2,10,5,6
66,68,2,2757,1,1,5,7
11,1042,4,397,1,10,5,4
176,568,373,65,1,6,5,7
234,28,11,2758,1,10,10,7
55,8,3,32,1,5,4,7
27,4,177,15,1,6,13,7
145,4,8,2759,1,6,6,5
16,29,39,2760,1,2,10,7
28,56,39,2761,1,4,14,10
25,179,1,2762,1,14,5,7
17,105,8,2763,1,6,10,7
214,88,4,2764,1,2,17,12
442,1043,233,11,1,3,11,1
123,1044,233,11,1,4,1,1
42,65,267,2765,1,2,6,1
2,102,39,138,1,2,2,2
38,510,12,2766,1,14,5,6
116,72,2,78,1,1,2,2
260,37,39,2269,1,5,7,6
228,1045,233,11,1,13,5,6
81,210,2,2767,1,10,7,6
340,140,39,2768,1,1,6,1
170,140,2,2769,1,7,1,6
326,61,6,2770,1,1,2,2
28,53,4,2771,1,6,14,10
28,81,11,2772,1,5,14,10
2,16,39,2773,4,5,2,2
34,12,3,2774,2,10,2,2
63,8,3,2775,1,4,5,4
121,4,232,118,1,2,10,1
134,62,2,15,1,4,2,2
63,77,3,5,1,3,5,4
48,39,105,2776,1,2,13,7
366,5,2,2777,1,7,6,7
47,174,4,2778,1,2,5,8
230,29,3,2779,1,6,4,1
2,1046,3,523,1,5,2,2
2,16,3,2780,1,6,2,2
117,1047,100,5,1,1,7,6
263,1048,30,49,1,1,1,1
121,11,4,2781,1,2,10,1
94,468,10,2782,1,1,5,4
133,62,97,123,1,6,8,2
85,72,1,2783,1,7,2,2
48,39,3,2784,1,2,13,7
48,106,3,2785,1,2,13,7
60,53,11,78,1,2,19,2
176,687,6,2786,1,6,5,7
28,1049,8,59,2,7,14,10
167,77,2,2787,1,1,5,8
34,1050,4,2788,2,13,2,2
111,1051,164,151,1,5,18,6
69,53,3,10,1,6,14,10
69,197,3,2789,1,6,14,10
69,1052,3,10,1,1,14,10
35,1,2,523,4,19,2,2
38,1,42,78,1,3,5,6
29,118,10,2790,1,10,5,5
91,65,2,2791,1,5,2,2
251,105,251,36,1,2,2,2
101,282,3,139,2,2,5,8
170,18,4,15,1,1,1,6
201,285,212,2792,1,11,5,5
247,75,4,5,1,1,7,6
120,112,2,2793,1,14,7,7
151,52,18,154,3,14,1,5
85,24,152,164,1,18,2,2
127,75,6,2794,1,7,7,1
18,1,4,2795,1,4,5,8
106,126,2,2796,1,6,7,6
60,1053,18,180,1,6,19,2
43,139,2,2797,1,11,11,5
89,301,2,2798,1,11,5,7
66,42,39,2799,1,6,5,7
443,839,2,261,1,2,53,15
34,150,30,710,1,4,2,2
61,1054,3,80,2,14,20,7
245,291,8,11,1,5,10,7
325,57,19,2342,1,4,7,6
194,36,11,2800,1,5,7,7
115,1055,36,54,1,2,26,7
105,515,28,603,2,8,18,6
223,139,39,815,1,10,5,6
47,34,6,2801,1,4,5,8
55,28,11,68,1,14,4,7
87,643,11,469,1,6,25,15
115,72,3,2802,1,1,26,7
124,740,49,108,1,6,7,7
69,27,11,2803,1,6,14,10
27,126,2,2804,1,3,13,7
55,112,2,2805,1,12,4,7
133,38,10,2806,1,4,8,2
48,591,31,52,1,6,13,7
25,278,1,2807,1,6,5,7
120,57,39,2808,1,3,7,7
74,313,11,2809,1,2,5,4
165,213,137,24,1,1,6,7
106,603,30,2395,2,18,7,6
71,49,3,2810,1,1,10,7
25,1,1,2811,1,5,5,7
94,33,1,2812,1,1,5,4
121,4,267,162,3,2,10,1
78,65,2,10,1,1,6,1
157,141,2,6,1,4,5,7
2,1056,12,2813,1,11,2,2
11,77,6,2814,3,3,5,4
150,1057,100,87,2,6,7,6
326,53,4,162,1,1,2,2
35,33,4,83,1,2,2,2
27,255,3,2815,1,3,13,7
145,84,4,2816,1,1,6,5
2,598,19,2817,1,4,2,2
138,4,1,2818,1,3,9,5
42,1058,11,151,1,11,6,1
34,61,177,18,1,1,2,2
134,100,11,2819,1,4,2,2
53,604,4,5,1,9,11,7
104,1,2,2820,1,2,7,6
251,113,6,2821,1,14,2,2
28,61,288,829,1,5,14,10
245,141,2,2822,1,5,10,7
13,28,2,2823,1,10,10,7
171,113,19,2824,1,10,5,4
2,81,10,171,1,1,2,2
102,1059,18,2825,1,1,10,10
179,350,4,87,1,6,5,8
122,16,288,123,1,5,2,2
90,415,3,2826,1,4,13,7
60,925,67,2068,1,1,19,2
42,112,10,2827,1,12,6,1
29,43,4,2828,3,16,5,5
109,99,39,2829,1,5,5,4
154,29,8,26,1,6,6,5
6,75,8,2830,1,5,5,4
423,1,39,2831,1,4,7,6
199,189,11,2832,1,2,7,7
90,39,11,2833,1,2,13,7
361,285,2,6,1,13,11,7
230,96,2,1000,1,2,4,1
17,65,4,76,1,4,10,7
69,53,11,2834,1,6,14,10
24,112,105,2835,1,9,11,5
2,17,11,2836,1,6,2,2
71,130,18,5,1,4,10,7
42,551,165,11,2,2,6,1
220,1060,62,186,1,1,34,1
133,252,184,2837,1,1,8,2
161,992,36,6,1,5,5,6
133,728,11,2838,1,4,8,2
50,156,29,49,1,3,13,7
11,29,39,2839,1,4,5,4
74,4,19,2840,2,2,5,4
17,62,11,78,1,6,10,7
174,65,374,34,1,2,10,1
415,1061,3,154,1,5,5,4
109,362,2,87,2,3,5,4
75,5,11,2841,1,5,8,2
133,61,10,2842,2,6,8,2
61,139,63,32,1,11,20,7
28,148,13,138,1,1,14,10
2,5,3,2843,1,5,2,2
171,4,6,2844,1,6,5,4
43,22,10,2845,1,10,11,5
130,39,2,2846,1,15,1,5
66,57,2,2847,1,6,5,7
27,119,11,138,1,4,13,7
24,112,10,2848,2,14,11,5
25,651,10,2849,1,9,5,7
339,96,10,2850,1,7,1,5
339,77,10,2850,1,7,1,5
260,43,10,2851,2,11,7,6
34,29,375,6,1,5,2,2
75,17,368,262,1,4,8,2
130,8,4,5,1,2,1,5
130,4,4,186,1,1,1,5
27,1062,2,621,1,5,13,7
6,57,2,98,2,5,5,4
60,55,3,103,1,6,19,2
116,122,29,529,1,1,2,2
51,179,6,2852,1,3,7,6
89,210,6,2853,1,3,5,7
82,210,6,2854,1,5,7,6
150,210,6,2855,1,3,7,6
150,210,6,2856,1,4,7,6
150,210,6,1280,1,5,7,6
211,510,6,2857,1,10,5,4
82,43,6,2858,1,4,7,6
82,43,6,2458,1,4,7,6
81,43,6,2859,1,5,7,6
150,220,6,2860,1,4,7,6
91,150,105,87,1,4,2,2
220,1063,3,1106,1,1,34,1
43,8,151,123,1,6,11,5
25,274,3,2861,1,14,5,7
90,29,11,2862,1,1,13,7
304,442,6,2863,1,7,7,7
66,126,10,2864,1,6,5,7
35,65,10,2865,1,4,2,2
81,57,6,2866,1,6,7,6
25,75,6,2867,1,1,5,7
38,232,10,2868,1,11,5,6
176,5,3,2869,1,6,5,7
24,233,10,2870,1,3,11,5
28,17,3,38,1,4,14,10
11,65,2,1245,1,6,5,4
252,105,10,2871,1,4,8,2
35,65,2,80,1,10,2,2
433,444,6,2872,1,3,1,4
115,365,3,2873,1,2,26,7
34,61,66,2874,1,2,2,2
2,65,2,2875,1,14,2,2
42,179,114,2245,2,14,6,1
115,56,4,2876,1,2,26,7
11,4,2,2877,1,5,5,4
42,243,2,2878,3,6,6,1
102,146,39,2879,1,1,10,10
28,1015,2,186,1,4,14,10
126,1064,4,2880,1,7,2,2
230,84,77,2881,1,2,4,1
336,197,8,2882,1,2,8,2
35,5,2,2883,1,11,2,2
35,124,3,2884,1,3,2,2
27,220,6,2885,1,11,13,7
66,141,1,2886,1,2,5,7
249,1,146,151,1,3,5,6
110,117,19,152,1,3,11,4
50,210,37,214,1,13,13,7
4,243,6,2887,1,6,4,1
271,327,6,2888,1,11,7,6
4,99,6,2889,1,4,4,1
183,224,6,2786,1,5,1,11
380,43,6,2890,1,6,11,4
94,9,11,226,1,7,5,4
444,78,2,1556,1,1,6,1
4,29,19,2891,1,7,4,1
29,176,97,2892,2,14,5,5
184,119,376,252,1,2,6,5
82,118,10,2893,1,14,7,6
380,315,6,2894,1,4,11,4
34,468,62,2895,1,6,2,2
336,72,2,83,1,6,8,2
71,1065,3,278,1,4,10,7
47,1066,252,250,1,4,5,8
127,22,6,2896,1,4,7,1
34,12,11,2897,1,4,2,2
69,146,3,368,1,6,14,10
9,53,3,2898,1,1,2,2
47,384,39,297,1,6,5,8
151,118,377,181,1,3,1,5
34,137,19,2899,1,6,2,2
27,226,3,2900,2,5,13,7
4,8,6,2901,1,6,4,1
329,1067,11,2902,1,7,47,13
76,1068,2,47,2,2,17,14
34,77,19,2903,1,14,2,2
230,1069,2,229,1,1,4,1
25,39,6,2904,1,7,5,7
14,1070,3,2905,1,5,7,7
25,139,59,2906,1,9,5,7
109,8,11,64,1,11,5,4
27,8,11,67,1,10,13,7
34,16,2,6,1,5,2,2
171,79,10,2907,1,3,5,4
309,36,6,719,1,2,7,7
124,162,6,2908,1,6,7,7
81,444,2,2909,1,11,7,6
18,29,2,2910,1,1,5,8
82,179,6,2911,1,10,7,6
150,219,6,2912,1,6,7,6
51,126,19,2913,1,3,7,6
50,22,6,2914,1,14,13,7
43,34,19,2915,1,4,11,5
82,117,6,2916,1,10,7,6
57,52,6,2917,1,1,7,7
150,117,6,2918,1,10,7,6
82,117,6,2919,1,3,7,6
360,1,6,2920,1,1,7,6
197,219,10,1280,1,6,5,5
42,243,2,2921,3,6,6,1
78,4,39,2922,2,1,6,1
62,168,1,2923,1,1,13,7
150,34,19,11,1,4,7,6
82,118,6,2924,1,14,7,6
360,75,6,2925,1,7,7,6
130,126,10,2926,1,2,1,5
251,18,10,1600,1,12,2,2
13,1071,183,2927,1,3,10,7
92,57,11,390,1,10,11,5
176,68,10,2928,1,6,5,7
419,274,6,2929,1,5,11,4
54,152,31,603,2,5,18,6
42,1072,233,11,1,5,6,1
51,219,2,78,1,2,7,6
111,870,3,6,1,14,18,6
30,1073,70,37,2,10,10,10
48,29,2,13,1,6,13,7
27,39,2,78,1,6,13,7
76,148,378,2930,1,3,17,14
24,125,26,29,2,10,11,5
6,24,8,1000,1,5,5,4
34,716,32,142,1,4,2,2
34,754,4,142,2,5,2,2
34,1074,32,2931,1,4,2,2
40,52,3,2932,2,11,5,4
55,43,248,149,1,13,4,7
245,1075,1,672,1,5,10,7
2,12,36,910,1,4,2,2
197,529,11,2933,1,4,5,5
176,1076,11,2934,1,6,5,7
63,39,31,139,1,6,5,4
253,1077,40,78,1,5,17,14
87,167,10,87,2,5,25,15
115,115,3,2935,1,1,26,7
325,1078,1,142,1,4,7,6
25,75,3,201,1,6,5,7
445,105,136,457,2,23,9,23
215,374,232,164,1,11,7,6
74,28,2,637,1,6,5,4
6,243,6,2936,1,6,5,4
6,126,10,2937,1,4,5,4
6,219,2,2938,2,4,5,4
124,210,2,149,1,5,7,7
87,518,11,2939,2,5,25,15
446,189,1,2940,1,4,7,6
219,407,3,32,1,6,33,4
219,1079,21,2941,1,2,33,4
6,28,2,201,1,5,5,4
123,125,137,37,1,13,1,1
81,22,137,151,1,3,7,6
98,1080,2,2942,1,4,27,8
176,1081,4,200,1,4,5,7
187,179,185,2943,1,9,20,7
249,233,19,2944,1,5,5,6
2,1041,34,1929,1,6,2,2
25,1082,3,2945,2,8,5,7
89,112,4,2946,1,14,5,7
176,77,62,7,1,6,5,7
75,1018,36,2307,1,5,8,2
176,119,1,1224,1,2,5,7
2,81,143,2947,1,2,2,2
50,22,2,2948,2,9,13,7
61,274,2,2949,1,3,20,7
15,651,12,2950,1,5,11,7
264,148,11,2951,1,1,8,2
295,571,11,2952,1,1,6,5
151,367,39,2953,1,11,1,5
188,604,39,2954,1,10,11,7
23,52,39,2955,1,4,11,6
340,4,10,2956,1,1,6,1
447,5,3,163,1,6,5,4
69,215,2,243,1,2,14,10
225,1073,4,5,1,1,6,5
13,1083,4,2957,2,3,10,7
6,992,192,2958,1,10,5,4
47,1,4,2959,2,4,5,8
260,220,2,36,1,10,7,6
185,644,2,49,1,2,25,15
203,9,2,10,1,5,9,14
79,334,4,2,1,6,23,9
79,407,4,734,1,6,23,9
188,220,2,67,1,5,11,7
305,604,379,2960,1,9,4,7
22,1084,4,186,1,2,5,4
70,65,1,208,1,5,9,5
57,301,2,2961,1,4,7,7
29,376,3,2962,1,1,5,5
109,34,2,186,1,5,5,4
115,271,8,2963,1,1,26,7
25,219,115,1915,1,6,5,7
94,33,8,128,1,1,5,4
74,28,3,2964,1,5,5,4
43,57,8,608,1,10,11,5
70,5,11,2965,2,10,9,5
138,24,11,2966,1,11,9,5
6,8,8,2967,1,5,5,4
79,272,31,24,1,6,23,9
215,112,163,457,1,14,7,6
6,156,1,2968,1,2,5,4
42,77,2,755,1,6,6,1
245,8,185,2969,1,5,10,7
34,81,4,2970,1,6,2,2
120,651,10,2971,1,13,7,7
120,93,1,2972,1,12,7,7
2,17,8,32,1,2,2,2
43,18,4,210,1,2,11,5
50,233,4,2973,1,10,13,7
24,112,2,352,2,3,11,5
59,148,2,18,1,2,9,10
59,53,19,281,1,2,9,10
103,37,36,2974,1,3,11,7
51,57,36,2975,1,3,7,6
81,34,36,2976,1,6,7,6
109,8,119,262,1,10,5,4
394,112,36,24,1,8,6,6
294,79,380,83,1,4,6,5
188,1085,4,28,1,10,11,7
233,179,4,2977,1,5,11,6
85,49,381,215,1,2,2,2
29,374,2,2978,1,16,5,5
34,209,2,2979,1,6,2,2
52,1086,11,76,1,6,17,12
43,22,10,2980,1,10,11,5
194,1087,382,32,1,3,7,7
116,115,11,2981,1,1,2,2
82,210,6,1643,1,4,7,6
175,179,39,36,1,4,11,6
329,1088,2,2982,1,2,47,13
332,348,3,181,1,10,48,13
54,1089,3,751,2,5,18,6
177,81,42,87,2,4,37,2
16,137,3,2983,1,7,10,7
230,4,19,2984,1,1,4,1
30,1090,8,2985,1,2,10,10
130,126,6,2986,1,6,1,5
25,176,2,2987,1,9,5,7
125,1091,2,2988,1,1,31,13
30,92,8,5,1,3,10,10
156,60,3,2,1,1,34,17
211,245,4,457,1,5,5,4
63,43,4,2989,2,11,5,4
59,148,8,2990,1,1,9,10
6,43,4,2991,1,10,5,4
6,220,4,201,1,10,5,4
448,36,4,2992,1,6,5,4
28,1092,36,134,1,6,14,10
198,977,10,148,2,2,17,12
294,8,52,2993,1,4,6,5
61,771,5,38,1,14,20,7
71,4,8,154,1,4,10,7
51,233,1,6,1,14,7,6
25,1093,1,457,3,16,5,7
212,724,6,2994,2,14,7,1
212,1094,6,2994,1,14,7,1
82,22,6,2995,1,10,7,6
31,942,8,872,1,5,5,5
120,179,42,831,1,9,7,7
31,75,31,2996,2,10,5,5
87,407,1,625,3,6,25,15
61,139,4,37,2,14,20,7
359,1,2,2997,1,6,11,5
449,369,2,74,3,6,3,3
82,513,19,2998,1,6,7,6
94,21,8,97,1,1,5,4
71,183,14,2999,1,6,10,7
25,1095,383,3000,3,13,5,7
50,29,8,2,1,1,13,7
44,1096,2,2071,1,2,15,9
25,117,3,3001,1,14,5,7
260,22,2,3002,1,3,7,6
260,118,2,3003,1,11,7,6
13,170,3,3004,1,2,10,7
30,16,3,11,1,10,10,10
30,77,4,204,3,10,10,10
442,118,2,3005,1,4,11,1
214,1097,19,2014,1,1,17,12
11,18,3,3006,1,3,5,4
11,65,3,149,1,5,5,4
171,113,3,3007,1,3,5,4
62,1098,36,3008,1,3,13,7
397,22,12,32,1,14,10,7
2,17,11,149,1,4,2,2
61,636,6,3009,1,5,20,7
127,48,39,165,1,11,7,1
90,4,3,1935,1,2,13,7
61,233,3,661,2,14,20,7
106,210,3,3010,1,9,7,6
82,99,1,37,1,6,7,6
147,126,1,1342,1,5,1,6
40,219,3,3011,1,11,5,4
397,43,2,6,1,13,10,7
177,72,31,3012,1,2,37,2
184,926,221,88,1,2,6,5
439,108,2,3013,1,4,42,22
204,1099,2,56,2,4,39,4
127,126,10,15,1,1,7,1
40,219,3,261,1,11,5,4
40,141,3,3014,1,3,5,4
145,84,3,3015,1,2,6,5
27,181,3,3016,1,6,13,7
13,181,3,798,1,5,10,7
224,181,3,1601,1,6,5,4
47,376,3,3017,1,2,5,8
111,28,3,453,1,9,18,6
11,140,3,3018,1,10,5,4
221,43,11,87,1,14,7,6
134,1100,28,49,1,1,2,2
450,178,2,3019,1,7,8,2
62,77,3,3020,1,6,13,7
167,71,31,3021,1,2,5,8
16,137,31,3022,1,7,10,7
75,105,3,205,1,11,8,2
2,132,3,3023,1,5,2,2
251,7,2,3024,2,2,2,2
55,36,39,3025,1,10,4,7
62,24,5,72,1,6,13,7
92,37,2,3026,1,5,11,5
62,124,4,3027,1,4,13,7
40,1,3,3028,1,11,5,4
60,102,11,3029,1,2,19,2
2,137,244,6,1,5,2,2
81,255,70,297,1,10,7,6
447,11,384,176,1,2,5,4
25,24,8,274,1,3,5,7
212,1101,19,2504,1,3,7,1
27,140,31,1466,1,4,13,7
34,468,251,826,1,4,2,2
30,81,4,88,1,6,10,10
2,105,2,26,1,5,2,2
